FID,row_number,idserv,clave,cueanexo,nombre,id_modalidad,modalidad,id_nivel,nivel,id_periodo,periodo,calle,nro,calle_lateral_derecha,calle_lateral_izquierda,id_localidad,localidad,codigo_postal,id_distrito,distrito,region,region_educativa,categoria,depend_func,caracteristica_telefonica,nro_telefono,rpv,email,desfavorabilidad,subvencion,id_ubicacion,ubicacion,id_sector,sector,id_dependencia,dependencia,id_tipo_organizacion,tipo_organizacion,matricula,varones,mujeres,secciones,turnos,capa,area,seccion_electoral,sede_axo_ext,esc_sede,cue,anexo,nro_escuela,latitud,longitud,cui,the_geom
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5459,7716,8143,0098PP0020,060915000,"ESCUELA DE EDUCACIÓN PRIMARIA Nº20 ""GENERAL MANUEL BELGRANO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,RUTA 191 KM 17 1/2,S/N,,,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Tercera,Dirección Provincial de Educación Primaria,03329,15-54-6784,,escuela20villasarita@gmail.com,1,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,16,7,9,2,TARDE,2,INTERIOR,2,SEDE,,609150,0,0020,-33.80078007,-59.73411387,609800428,POINT (-59.734113865562264 -33.80078006814544)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5458,7717,8144,0098PP0021,060572600,"ESCUELA DE EDUCACIÓN PRIMARIA Nº21 ""ESPAÑA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,PARAJE LAS COLEGIALES,21,,,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Tercera,Dirección Provincial de Educación Primaria,03329,15-57-1271,,ep21colegiales@gmail.com.ar,4,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,1,1,0,1,TARDE,2,INTERIOR,2,SEDE,,605726,0,0021,-33.79623965,-59.85759154,609800557,POINT (-59.85759153881831 -33.79623965193819)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5457,7718,8145,0098PP0022,060572700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº22 ""TAMBOR DE TACUARI""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,MORENO,371,SAN MARTÍN,MAIPÚ,938,SANTA LUCIA,2935,098,San Pedro,12,Región XII,Segunda,Dirección Provincial de Educación Primaria,03329,49-1088,,escuela22sl@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,101,48,53,6,"MAÑANA,TARDE",2,INTERIOR,2,SEDE,,605727,0,0022,-33.87869854,-59.87934247,609800284,POINT (-59.87934247169044 -33.878698540193014)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5456,7719,8146,0098PP0023,060572800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº23 ""BARTOLOME MITRE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,ISLAS MALVINAS,S/N,SARMIENTO,JUAN DOMINGO PERON,935,PUEBLO DOYLE,2935,098,San Pedro,12,Región XII,Segunda,Dirección Provincial de Educación Primaria,03329,49-1401,,ep23pueblodoyle@gmail.com,1,Oficial,4,Rural Agrupado,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,109,56,53,6,TARDE,2,INTERIOR,2,SEDE,,605728,0,0023,-33.90460897,-59.82139498,609800087,POINT (-59.82139497793475 -33.90460897345789)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5455,7720,8147,0098PP0024,060309800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº24 ""JUAN JOSÉ PASO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CUARTEL V,S/N,,,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Segunda,Dirección Provincial de Educación Primaria,03329,15-62-1836,,yaninasagasta@hotmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,30,12,18,3,TARDE,2,INTERIOR,2,SEDE,,603098,0,0024,-33.73966231,-59.76321845,609800820,POINT (-59.76321844979836 -33.739662307951136)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5454,7721,8148,0098PP0026,060015700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº26 ""BERNARDINO RIVADAVIA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,O' FARRELL Y GÜEMES,S/N,,,938,SANTA LUCIA,2935,098,San Pedro,12,Región XII,Segunda,Dirección Provincial de Educación Primaria,03329,49-1197,,escuela26bernardinorivadavia@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,75,33,42,6,"MAÑANA,TARDE",2,INTERIOR,2,SEDE,,600157,0,0026,-33.87619163,-59.87407273,609800574,POINT (-59.87407273388207 -33.87619163460281)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5453,7722,8149,0098PP0027,060632100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº27 ""CORONEL FELIX BOGADO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,LAPRIDA - CUARTEL III,S/N,S/N,CAMINO CRUCERO GRAL. BELGRANO,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Primera,Dirección Provincial de Educación Primaria,03329,42-5428,,sp098ep27@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,388,204,184,14,"MAÑANA,TARDE",2,INTERIOR,2,SEDE,,606321,0,0027,-33.7018978,-59.65581492,609800485,POINT (-59.65581491592547 -33.70189779524689)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5452,7723,8150,0098PP0028,060058500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº28 ""LUIS MIGUEL BARBIERI""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,PARAJE BELADRICH,S/N,CAMINO RURAL,,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Tercera,Dirección Provincial de Educación Primaria,03329,15-33-9685-5308,,esc28beladrich@gmail.com,5,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,6,3,3,2,TARDE,2,INTERIOR,2,SEDE,,600585,0,0028,-33.98041682,-59.80334737,609800416,POINT (-59.80334736658755 -33.980416817581876)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5451,7724,8151,0098PP0029,060572400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº29 ""CORONEL PRINGLES""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,S/N,S/N,S/N,S/N,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Tercera,Dirección Provincial de Educación Primaria,03329,15-51-3202,,escuelaprimaria29sanpedro@gmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,11,4,7,1,TARDE,2,INTERIOR,2,SEDE,,605724,0,0029,-33.93093952,-59.74990332,609800324,POINT (-59.74990331668453 -33.93093952433937)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5450,7725,8152,0098PP0030,060058400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº30 ""CORNELIO SAAVEDRA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,PARAJE LA CELINA,30,,,936,RIO TALA,2930,098,San Pedro,12,Región XII,Tercera,Dirección Provincial de Educación Primaria,03329,66-6502,,ep30lacelinacs@gmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,11,5,6,2,TARDE,2,INTERIOR,2,SEDE,,600584,0,0030,-33.79985702,-59.65974851,609800395,POINT (-59.65974850918621 -33.799857016587886)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-544f,7726,8155,0098PP0034,060314400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº34 ""ISLAS MALVINAS""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CUARTEL VI,S/N,,,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Tercera,Dirección Provincial de Educación Primaria,03329,51-1278,,mnoat@abc.gov.ar,1,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,12,7,5,2,TARDE,2,INTERIOR,2,SEDE,,603144,0,0034,-33.69714387,-59.74322372,609800590,POINT (-59.74322371730056 -33.697143872791315)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-544e,7727,8156,0098PP0035,060632400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº35 ""EMILIO CASTRO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CORDOBA,341,MARIANO MORENO,MÁXIMO CASTRO,932,GOBERNADOR CASTRO,2946,098,San Pedro,12,Región XII,Primera,Dirección Provincial de Educación Primaria,03329,49-3710,,ep35castro@hotmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,191,92,99,11,"MAÑANA,TARDE",2,INTERIOR,2,SEDE,,606324,0,0035,-33.65561796,-59.86590146,609800039,POINT (-59.86590146198662 -33.65561795767581)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-544d,7728,8157,0098PP0036,060812500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº36 ""FRAY LUIS BELTRAN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CUARTEL XI,S/N,,,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Tercera,Dirección Provincial de Educación Primaria,03329,54-5429,,escp.036@gmail.com,3,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,1,1,0,1,TARDE,2,INTERIOR,2,SEDE,,608125,0,0036,-33.74091662,-59.86477253,609800601,POINT (-59.86477252841216 -33.74091662318901)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-544c,7729,8158,0098PP0039,060915100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº39 ""PADRE F. PUEYRREDON""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,RUTA 9-KM 177,S/N,,,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Tercera,Dirección Provincial de Educación Primaria,03329,15-50-8362,,e.p_39sp@yahoo.com.ar,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,8,7,1,2,TARDE,2,INTERIOR,2,SEDE,,609151,0,0039,-33.70219081,-59.86308906,609800369,POINT (-59.86308906121103 -33.70219080606066)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-544b,7730,8159,0098PP0041,060015200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº41 ""REMEDIOS DE ESCALADA DE SAN MARTIN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CUARTEL X,S/N,,,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Tercera,Dirección Provincial de Educación Primaria,3329,15-50-5873,,ep41tablas@yahoo.com.ar,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,16,9,7,3,TARDE,2,INTERIOR,2,SEDE,,600152,0,0041,-33.71510235,-59.81267563,609800311,POINT (-59.812675626778564 -33.715102348394495)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-544a,7731,8160,0098PP0042,060915200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº42 ""LUCIO NORBERTO MANSILLA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,LUCIO N. MANSILLA,12105,,,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Tercera,Dirección Provincial de Educación Primaria,03329,15-33-8629,,ep42sp@gmail.com,1,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,23,17,6,2,TARDE,2,INTERIOR,2,SEDE,,609152,0,0042,-33.63523469,-59.78676191,609800617,POINT (-59.78676190856551 -33.63523469218605)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5449,7732,8161,0098PP0043,060809100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº43 ""JUAN CRUZ GARAYCOCHEA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,COLON Y CHIVILCOY,S/N,,,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Primera,Dirección Provincial de Educación Primaria,03329,42-6135,77949,ep43garaycochea@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,319,163,156,14,"MAÑANA,TARDE",2,INTERIOR,2,SEDE,,608091,0,0043,-33.68656867,-59.66094755,609800471,POINT (-59.66094755188782 -33.68656866750982)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5448,7733,8162,0098PP0044,060757100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº44 ""LA TOSQUERA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CUARTEL III,S/N,,,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Segunda,Dirección Provincial de Educación Primaria,03329,15-57-1709,,marcelagirandola@hotmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,118,58,60,6,"MAÑANA,TARDE",2,INTERIOR,2,SEDE,,607571,0,0044,-33.71554086,-59.6280282,609800348,POINT (-59.62802820383836 -33.71554086322008)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5447,7734,8163,0098PP0045,060083900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº45 ""BAJO DE LOS FOSILES""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CAMINO ALES GUZMAN,S/N,,,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Tercera,Dirección Provincial de Educación Primaria,03329,51-1815,77925,escuela45@gmail.com.ar,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,29,18,11,3,"""DOBLE ESCOLARIDAD""",2,INTERIOR,2,SEDE,,600839,0,0045,-33.74262365,-59.61418153,609800353,POINT (-59.61418153296479 -33.74262364656686)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5446,7735,8164,0098PP0046,060595100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº46 ""FRAY CAYETANO JOSÉ ROFRIGUEZ""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,ARZOBISPO BOTTARO,995,BOULEVAR MORENO,BALCARCE,937,SAN PEDRO,2930,098,San Pedro,12,Región XII,Primera,Dirección Provincial de Educación Primaria,03429,42-8896,,primaria46sanpedro@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,567,279,288,18,"MAÑANA,TARDE",2,INTERIOR,2,SEDE,,605951,0,0046,-33.67769124,-59.67093953,609800213,POINT (-59.67093953243328 -33.67769124285642)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5445,7781,8210,0099PP0001,060006800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº1 ""DOMINGO FAUSTINO SARMIENTO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,SAN MARTÍN,101,SAN MARTÍN,BOLIVAR,943,SAN VICENTE,1865,099,San Vicente,05,Región V,Primera,Dirección Provincial de Educación Primaria,02225,48-4015,,ep01sv@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,1050,543,507,34,"MAÑANA,TARDE",2,INTERIOR,3,SEDE,,600068,0,0001,-35.02516839,-58.42536515,609900035,POINT (-58.425365145483354 -35.02516838551165)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5444,7782,8211,0129PP0001,060957800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº1 ""MANUEL BELGRANO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,(MARÍA DEL CORRAL),584,6,7,813,GUERNICA,1862,129,Presidente Perón,05,Región V,Primera,Dirección Provincial de Educación Primaria,02224,47-6210,,primaria1peron@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,975,493,482,30,"MAÑANA,TARDE",2,INTERIOR,3,SEDE,,609578,0,0001,-34.91633658,-58.37703107,612900054,POINT (-58.37703107492215 -34.91633658366531)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5443,7783,8212,0099PP0003,060610700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº3 ""JOSÉ MANUEL ESTRADA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CUARTEL IV,S/N,,,943,SAN VICENTE,1865,099,San Vicente,05,Región V,Tercera,Dirección Provincial de Educación Primaria,02225,15-60-0877,,ep3rural@gmail.com,2,Oficial,4,Rural Agrupado,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,23,9,14,2,MAÑANA,2,INTERIOR,3,SEDE,,606107,0,0003,-35.09257289,-58.45966303,609900308,POINT (-58.45966303192185 -35.0925728894265)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5442,7784,8213,0099PP0004,060610800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº4 ""JUAN BAUTISTA ALBERDI""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,BELGRANO,32,,,941,DOMSELAAR,1984,099,San Vicente,05,Región V,Primera,Dirección Provincial de Educación Primaria,011,15-3242-0652,,pp4domselaarsv@gmail.com,0,Oficial,4,Rural Agrupado,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,602,333,269,22,"MAÑANA,TARDE",2,INTERIOR,3,SEDE,,606108,0,0004,-35.07330147,-58.28959684,609900438,POINT (-58.28959683981971 -35.07330147198394)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5441,7785,8214,0099PP0005,060044900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº5 ""JONAS SALK""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,ITURRALDE,S/N,ALSINA,GRANADEROS,943,SAN VICENTE,1865,099,San Vicente,05,Región V,Segunda,Dirección Provincial de Educación Primaria,222,444-9308,,ep5jonassalk@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,195,99,96,6,"""DOBLE ESCOLARIDAD""",2,INTERIOR,3,SEDE,,600449,0,0005,-35.00710149,-58.4439795,609900312,POINT (-58.44397950384939 -35.007101490340645)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5440,7786,8215,0099PP0006,060562100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº6 ""HIPOLITO YRIGOYEN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,ESPAÑA E/ BELGRANO Y CASTELLI,115,,,943,SAN VICENTE,1865,099,San Vicente,05,Región V,Primera,Dirección Provincial de Educación Primaria,02225,48-4014,,escuela6sv@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,569,280,289,18,"MAÑANA,TARDE",2,INTERIOR,3,SEDE,,605621,0,0006,-35.03426468,-58.41284731,609900401,POINT (-58.412847306556166 -35.034264680869384)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-543f,7787,8216,0099PP0007,060610900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº7 ""MARTÍN MIGUEL DE GÜEMES""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,RUTA Nº16 CUARTEL V,S/N,,,943,SAN VICENTE,1865,099,San Vicente,05,Región V,Tercera,Dirección Provincial de Educación Primaria,02224,46-0358,,eprural7martinmigueldequenes@gmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,36,20,16,2,"""DOBLE ESCOLARIDAD""",2,INTERIOR,3,SEDE,,606109,0,0007,-35.12657601,-58.52477013,609900320,POINT (-58.524770125594536 -35.12657601250328)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-543e,7788,8217,0129PP0003,061155800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº3 ""ALMIRANTE BROWN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,L. N. ALEM,1848,,,813,GUERNICA,1862,129,Presidente Perón,05,Región V,Primera,Dirección Provincial de Educación Primaria,02224,47-0590,,alte_yaya@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,805,407,398,24,"MAÑANA,TARDE",2,INTERIOR,3,SEDE,,611558,0,0003,-34.90615154,-58.36856605,612900479,POINT (-58.36856605237937 -34.90615153936094)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-543d,7789,8218,0099PP0009,060611200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº9 ""GENERAL DON JOSÉ DE SAN MARTIN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,URQUIZA E/ SARMIENTO Y BOULEV DE MAYO,164,,,939,ALEJANDRO KORN,1864,099,San Vicente,05,Región V,Primera,Dirección Provincial de Educación Primaria,02225,42-2946,,directivosep9@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,1137,578,559,36,"MAÑANA,TARDE",2,INTERIOR,3,SEDE,,606112,0,0009,-34.9835953,-58.37484599,609900090,POINT (-58.37484598579596 -34.98359530485807)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-543c,7790,8219,0099PP0010,061398600,"ESCUELA DE EDUCACIÓN PRIMARIA Nº10 ""CARLOS F. BIOCCA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CARTEL IV - CAMPO BASSI -,S/N,,,943,SAN VICENTE,1865,099,San Vicente,05,Región V,Tercera,Dirección Provincial de Educación Primaria,,,97132,ep10biocca@gmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,29,11,18,2,MAÑANA,2,INTERIOR,3,SEDE,,613986,0,0010,-35.11443073,-58.35126107,609900331,POINT (-58.35126106585465 -35.1144307334302)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-543b,7791,8220,0099PP0011,060611000,"ESCUELA DE EDUCACIÓN PRIMARIA Nº11 ""JOSÉ HERNANDEZ""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CAMPO ARECHAVALA.,S/N,ONCE BOCAS,ONCE BOCAS,943,SAN VICENTE,1865,099,San Vicente,05,Región V,Tercera,Dirección Provincial de Educación Primaria,02224,46-5920,97133,campoarechavalacv@gmail.com.ar,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,6,6,0,1,MAÑANA,2,INTERIOR,3,SEDE,,606110,0,0011,-35.18479398,-58.45259467,609900440,POINT (-58.45259466715214 -35.18479397908762)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-543a,7792,8221,0099PP0012,060045100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº12 ""MARIANO MORENO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,ESMERALDA ESQ. URUGUAY,105,,,939,ALEJANDRO KORN,1864,099,San Vicente,05,Región V,Primera,Dirección Provincial de Educación Primaria,02225,42-5881,78563,ep12sv@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,692,340,352,22,"MAÑANA,TARDE",2,INTERIOR,3,SEDE,,600451,0,0012,-34.97755086,-58.37218283,609900074,POINT (-58.37218282887245 -34.97755085788468)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5439,7793,8222,0129PP0009,060508800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº9 ""LILIA MORBELLI""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,MEXICO Y GEORGETOWN,2330,GEORGETOWN,PARAMARIBO,813,GUERNICA,1862,129,Presidente Perón,05,Región V,Primera,Dirección Provincial de Educación Primaria,02224,47-7950,,lilamorbelli@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,687,367,320,20,"MAÑANA,TARDE",2,INTERIOR,3,SEDE,,605088,0,0009,-34.93502669,-58.37463787,612900319,POINT (-58.37463786654231 -34.93502669372588)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5438,7794,8223,0129PP0002,060610600,"ESCUELA DE EDUCACIÓN PRIMARIA Nº2 ""ALMAFUERTE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,AVENIDA CENTENARIO,339,GIANUZZI,SANTA ELENA,813,GUERNICA,1862,129,Presidente Perón,05,Región V,Primera,Dirección Provincial de Educación Primaria,02224,47-9326,93770,escuelaprimaria2.129@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,694,343,351,19,"MAÑANA,TARDE",2,INTERIOR,3,SEDE,,606106,0,0002,-34.92108543,-58.40101159,612900326,POINT (-58.401011586313814 -34.92108542764938)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5437,7795,8224,0099PP0015,060943400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº15 ""INGENIERO JORGE NEWBERY""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,S. ARCURI E/ VIDAL Y PALACIOS,102,VIDAL,PALACIOS,939,ALEJANDRO KORN,1864,099,San Vicente,05,Región V,Primera,Dirección Provincial de Educación Primaria,02225,42-5603,,ep15sv@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,872,453,419,29,"MAÑANA,TARDE",2,INTERIOR,3,SEDE,,609434,0,0015,-34.98949277,-58.38772903,609900396,POINT (-58.38772903316639 -34.989492769174916)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5436,7796,8225,0099PP0016,060566300,"ESCUELA DE EDUCACIÓN PRIMARIA Nº16 ""CARLOS ALFONSO IBAÑEZ""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,J. DOMINGO PERÓN Y A. GUERRIERI,33,,,943,SAN VICENTE,1865,099,San Vicente,05,Región V,Primera,Dirección Provincial de Educación Primaria,02225,48-4011,,ep16sv@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,369,206,163,12,"MAÑANA,TARDE",2,INTERIOR,3,SEDE,,605663,0,0016,-35.0164678,-58.41017747,609900455,POINT (-58.41017747480878 -35.0164677990487)
